Name	Resp.	WhiteNoise	time offset	EL	XEL	Frequency
A_06_2847	1.0	0.0	0.0	0.0	0.033	1051.0
A_06_2870	1.0	0.0	0.0	0.0182	0.033	1051.0
A_06_2973	1.0	0.0	0.0	0.0364	0.033	1051.0
A_06_3073	1.0	0.0	0.0	0.0546	0.033	1051.0
A_06_3241	1.0	0.0	0.0	0.0728	0.033	1051.0
A_06_3335	1.0	0.0	0.0	-0.091	0.033	1055.0
A_06_3404	1.0	0.0	0.0	-0.0728	0.033	1055.0
A_06_3457	1.0	0.0	0.0	-0.0546	0.033	1055.0
A_06_3681	1.0	0.0	0.0	-0.0364	0.033	1055.0
A_06_3683	1.0	0.0	0.0	-0.0182	0.033	1055.0
A_06_3697	1.0	0.0	0.0	0.0	0.033	1055.0
A_06_3750	1.0	0.0	0.0	0.0182	0.033	1055.0
A_06_3792	1.0	0.0	0.0	0.0364	0.033	1055.0
A_06_3824	1.0	0.0	0.0	0.0546	0.033	1055.0
A_06_3920	1.0	0.0	0.0	0.0728	0.033	1055.0
A_06_3929	1.0	0.0	0.0	-0.091	0.033	1059.0
A_06_4066	1.0	0.0	0.0	-0.0728	0.033	1059.0
A_06_4102	1.0	0.0	0.0	-0.0546	0.033	1059.0
A_06_4135	1.0	0.0	0.0	-0.0364	0.033	1059.0
A_06_4334	1.0	0.0	0.0	-0.0182	0.033	1059.0
A_06_4335	1.0	0.0	0.0	0.0	0.033	1059.0
A_06_4352	1.0	0.0	0.0	0.0182	0.033	1059.0
A_06_4375	1.0	0.0	0.0	0.0364	0.033	1059.0
A_06_4415	1.0	0.0	0.0	0.0546	0.033	1059.0
A_06_4460	1.0	0.0	0.0	0.0728	0.033	1059.0
A_06_4557	1.0	0.0	0.0	-0.091	0.033	1063.0
A_06_4632	1.0	0.0	0.0	-0.0728	0.033	1063.0
A_06_4719	1.0	0.0	0.0	-0.0546	0.033	1063.0
A_06_4720	1.0	0.0	0.0	-0.0364	0.033	1063.0
A_06_4722	1.0	0.0	0.0	-0.0182	0.033	1063.0
A_06_4728	1.0	0.0	0.0	0.0	0.033	1063.0
A_06_4771	1.0	0.0	0.0	0.0182	0.033	1063.0
A_06_4781	1.0	0.0	0.0	0.0364	0.033	1063.0
A_06_4871	1.0	0.0	0.0	0.0546	0.033	1063.0
A_06_4978	1.0	0.0	0.0	0.0728	0.033	1063.0
A_06_4982	1.0	0.0	0.0	-0.091	0.033	1067.0
A_06_5003	1.0	0.0	0.0	-0.0728	0.033	1067.0
A_06_5039	1.0	0.0	0.0	-0.0546	0.033	1067.0
A_06_5091	1.0	0.0	0.0	-0.0364	0.033	1067.0
A_06_5153	1.0	0.0	0.0	-0.0182	0.033	1067.0
A_06_5260	1.0	0.0	0.0	0.0	0.033	1067.0
A_06_5280	1.0	0.0	0.0	0.0182	0.033	1067.0
A_06_5296	1.0	0.0	0.0	0.0364	0.033	1067.0
A_06_5403	1.0	0.0	0.0	0.0546	0.033	1067.0
A_06_5460	1.0	0.0	0.0	0.0728	0.033	1067.0
A_06_5700	1.0	0.0	0.0	-0.091	0.033	1071.0
A_06_5927	1.0	0.0	0.0	-0.0728	0.033	1071.0
A_06_6232	1.0	0.0	0.0	-0.0546	0.033	1071.0
A_06_6561	1.0	0.0	0.0	-0.0364	0.033	1071.0
A_06_6594	1.0	0.0	0.0	-0.0182	0.033	1071.0
A_06_6622	1.0	0.0	0.0	0.0	0.033	1071.0
A_06_6684	1.0	0.0	0.0	0.0182	0.033	1071.0
A_06_6690	1.0	0.0	0.0	0.0364	0.033	1071.0
A_06_6693	1.0	0.0	0.0	0.0546	0.033	1071.0
A_06_6744	1.0	0.0	0.0	0.0728	0.033	1071.0
A_06_6770	1.0	0.0	0.0	-0.091	0.033	1075.0
A_06_6818	1.0	0.0	0.0	-0.0728	0.033	1075.0
A_06_6965	1.0	0.0	0.0	-0.0546	0.033	1075.0
A_06_7025	1.0	0.0	0.0	-0.0364	0.033	1075.0
A_06_7078	1.0	0.0	0.0	-0.0182	0.033	1075.0
A_06_7141	1.0	0.0	0.0	0.0	0.033	1075.0
A_06_7172	1.0	0.0	0.0	0.0182	0.033	1075.0
A_06_7178	1.0	0.0	0.0	0.0364	0.033	1075.0
A_06_7195	1.0	0.0	0.0	0.0546	0.033	1075.0
A_06_7242	1.0	0.0	0.0	0.0728	0.033	1075.0
A_06_7245	1.0	0.0	0.0	-0.091	0.033	1079.0
A_06_7253	1.0	0.0	0.0	-0.0728	0.033	1079.0
A_06_7381	1.0	0.0	0.0	-0.0546	0.033	1079.0
A_06_7438	1.0	0.0	0.0	-0.0364	0.033	1079.0
A_06_7451	1.0	0.0	0.0	-0.0182	0.033	1079.0
A_06_7560	1.0	0.0	0.0	0.0	0.033	1079.0
A_06_7569	1.0	0.0	0.0	0.0182	0.033	1079.0
A_06_7679	1.0	0.0	0.0	0.0364	0.033	1079.0
A_06_7699	1.0	0.0	0.0	0.0546	0.033	1079.0
A_06_7700	1.0	0.0	0.0	0.0728	0.033	1079.0
A_06_7708	1.0	0.0	0.0	-0.091	0.033	1083.0
A_06_7941	1.0	0.0	0.0	-0.0728	0.033	1083.0
A_06_8056	1.0	0.0	0.0	-0.0546	0.033	1083.0
A_06_8090	1.0	0.0	0.0	-0.0364	0.033	1083.0
A_06_8117	1.0	0.0	0.0	-0.0182	0.033	1083.0
A_06_8165	1.0	0.0	0.0	0.0	0.033	1083.0
A_06_8167	1.0	0.0	0.0	0.0182	0.033	1083.0
A_06_8199	1.0	0.0	0.0	0.0364	0.033	1083.0
A_06_8337	1.0	0.0	0.0	0.0546	0.033	1083.0
A_06_8431	1.0	0.0	0.0	0.0728	0.033	1083.0
A_06_8494	1.0	0.0	0.0	-0.091	0.033	1087.0
A_06_8502	1.0	0.0	0.0	-0.0728	0.033	1087.0
A_06_8561	1.0	0.0	0.0	-0.0546	0.033	1087.0
A_06_8847	1.0	0.0	0.0	-0.0364	0.033	1087.0
A_06_8889	1.0	0.0	0.0	-0.0182	0.033	1087.0
A_06_8922	1.0	0.0	0.0	0.0	0.033	1087.0
A_06_8998	1.0	0.0	0.0	0.0182	0.033	1087.0
A_06_9012	1.0	0.0	0.0	0.0364	0.033	1087.0
A_06_9024	1.0	0.0	0.0	0.0546	0.033	1087.0
A_06_9043	1.0	0.0	0.0	0.0728	0.033	1087.0
A_06_9048	1.0	0.0	0.0	-0.091	0.033	1091.0
A_06_9143	1.0	0.0	0.0	-0.0728	0.033	1091.0
A_06_9221	1.0	0.0	0.0	-0.0546	0.033	1091.0
A_06_9316	1.0	0.0	0.0	-0.0364	0.033	1091.0
A_06_9325	1.0	0.0	0.0	-0.0182	0.033	1091.0
A_06_9424	1.0	0.0	0.0	0.0	0.033	1091.0
A_06_9441	1.0	0.0	0.0	0.0182	0.033	1091.0
A_06_9453	1.0	0.0	0.0	0.0364	0.033	1091.0
A_06_9590	1.0	0.0	0.0	0.0546	0.033	1091.0
A_06_9619	1.0	0.0	0.0	0.0728	0.033	1091.0
A_06_9642	1.0	0.0	0.0	-0.091	0.033	1095.0
A_06_9663	1.0	0.0	0.0	-0.0728	0.033	1095.0
A_06_9729	1.0	0.0	0.0	-0.0546	0.033	1095.0
A_06_9749	1.0	0.0	0.0	-0.0364	0.033	1095.0
A_06_9766	1.0	0.0	0.0	-0.0182	0.033	1095.0
A_06_9798	1.0	0.0	0.0	0.0	0.033	1095.0
A_06_9891	1.0	0.0	0.0	0.0182	0.033	1095.0
A_06_9933	1.0	0.0	0.0	0.0364	0.033	1095.0
A_06_9975	1.0	0.0	0.0	0.0546	0.033	1095.0
A_06_9988	1.0	0.0	0.0	0.0728	0.033	1095.0
A_07_0042	1.0	0.0	0.0	-0.091	0.033	1099.0
A_07_0132	1.0	0.0	0.0	-0.0728	0.033	1099.0
A_07_0153	1.0	0.0	0.0	-0.0546	0.033	1099.0
A_07_0251	1.0	0.0	0.0	-0.0364	0.033	1099.0
A_07_0359	1.0	0.0	0.0	-0.0182	0.033	1099.0
A_07_0474	1.0	0.0	0.0	0.0	0.033	1099.0
A_07_0546	1.0	0.0	0.0	0.0182	0.033	1099.0
A_07_0588	1.0	0.0	0.0	0.0364	0.033	1099.0
A_07_0606	1.0	0.0	0.0	0.0546	0.033	1099.0
A_07_0645	1.0	0.0	0.0	0.0728	0.033	1099.0
A_07_0715	1.0	0.0	0.0	-0.091	0.033	1103.0
A_07_0753	1.0	0.0	0.0	-0.0728	0.033	1103.0
A_07_0803	1.0	0.0	0.0	-0.0546	0.033	1103.0
A_07_0919	1.0	0.0	0.0	-0.0364	0.033	1103.0
A_07_1121	1.0	0.0	0.0	-0.0182	0.033	1103.0
A_07_1143	1.0	0.0	0.0	0.0	0.033	1103.0
A_07_1210	1.0	0.0	0.0	0.0182	0.033	1103.0
A_07_1225	1.0	0.0	0.0	0.0364	0.033	1103.0
A_07_1293	1.0	0.0	0.0	0.0546	0.033	1103.0
A_07_1315	1.0	0.0	0.0	0.0728	0.033	1103.0
A_07_1480	1.0	0.0	0.0	-0.091	0.033	1107.0
A_07_1591	1.0	0.0	0.0	-0.0728	0.033	1107.0
A_07_1612	1.0	0.0	0.0	-0.0546	0.033	1107.0
A_07_1633	1.0	0.0	0.0	-0.0364	0.033	1107.0
A_07_1644	1.0	0.0	0.0	-0.0182	0.033	1107.0
A_07_1646	1.0	0.0	0.0	0.0	0.033	1107.0
A_07_1747	1.0	0.0	0.0	0.0182	0.033	1107.0
A_07_2068	1.0	0.0	0.0	0.0364	0.033	1107.0
A_07_2236	1.0	0.0	0.0	0.0546	0.033	1107.0
A_07_2240	1.0	0.0	0.0	0.0728	0.033	1107.0
A_07_2344	1.0	0.0	0.0	-0.091	0.033	1111.0
A_07_2361	1.0	0.0	0.0	-0.0728	0.033	1111.0
A_07_2369	1.0	0.0	0.0	-0.0546	0.033	1111.0
A_07_2385	1.0	0.0	0.0	-0.0364	0.033	1111.0
A_07_2434	1.0	0.0	0.0	-0.0182	0.033	1111.0
A_07_2492	1.0	0.0	0.0	0.0	0.033	1111.0
A_07_2529	1.0	0.0	0.0	0.0182	0.033	1111.0
A_07_2588	1.0	0.0	0.0	0.0364	0.033	1111.0
A_07_2725	1.0	0.0	0.0	0.0546	0.033	1111.0
A_07_2785	1.0	0.0	0.0	0.0728	0.033	1111.0
A_07_2868	1.0	0.0	0.0	-0.091	0.033	1115.0
A_07_2950	1.0	0.0	0.0	-0.0728	0.033	1115.0
A_07_3090	1.0	0.0	0.0	-0.0546	0.033	1115.0
A_07_3115	1.0	0.0	0.0	-0.0364	0.033	1115.0
A_07_3122	1.0	0.0	0.0	-0.0182	0.033	1115.0
A_07_3263	1.0	0.0	0.0	0.0	0.033	1115.0
A_07_3588	1.0	0.0	0.0	0.0182	0.033	1115.0
A_07_3727	1.0	0.0	0.0	0.0364	0.033	1115.0
A_07_3770	1.0	0.0	0.0	0.0546	0.033	1115.0
A_07_3804	1.0	0.0	0.0	0.0728	0.033	1115.0
A_07_3826	1.0	0.0	0.0	-0.091	0.033	1119.0
A_07_3846	1.0	0.0	0.0	-0.0728	0.033	1119.0
A_07_3886	1.0	0.0	0.0	-0.0546	0.033	1119.0
A_07_3912	1.0	0.0	0.0	-0.0364	0.033	1119.0
A_07_3945	1.0	0.0	0.0	-0.0182	0.033	1119.0
A_07_3993	1.0	0.0	0.0	0.0	0.033	1119.0
A_07_4000	1.0	0.0	0.0	0.0182	0.033	1119.0
A_07_4097	1.0	0.0	0.0	0.0364	0.033	1119.0
A_07_4106	1.0	0.0	0.0	0.0546	0.033	1119.0
A_07_4161	1.0	0.0	0.0	0.0728	0.033	1119.0
A_07_4183	1.0	0.0	0.0	-0.091	0.033	1123.0
A_07_4342	1.0	0.0	0.0	-0.0728	0.033	1123.0
A_07_4377	1.0	0.0	0.0	-0.0546	0.033	1123.0
A_07_4479	1.0	0.0	0.0	-0.0364	0.033	1123.0
A_07_4497	1.0	0.0	0.0	-0.0182	0.033	1123.0
A_07_4526	1.0	0.0	0.0	0.0	0.033	1123.0
A_07_4634	1.0	0.0	0.0	0.0182	0.033	1123.0
A_07_4689	1.0	0.0	0.0	0.0364	0.033	1123.0
A_07_4708	1.0	0.0	0.0	0.0546	0.033	1123.0
A_07_4712	1.0	0.0	0.0	0.0728	0.033	1123.0
A_07_4806	1.0	0.0	0.0	-0.091	0.033	1127.0
A_07_4837	1.0	0.0	0.0	-0.0728	0.033	1127.0
A_07_4847	1.0	0.0	0.0	-0.0546	0.033	1127.0
A_07_4891	1.0	0.0	0.0	-0.0364	0.033	1127.0
A_07_4901	1.0	0.0	0.0	-0.0182	0.033	1127.0
A_07_4906	1.0	0.0	0.0	0.0	0.033	1127.0
A_07_4949	1.0	0.0	0.0	0.0182	0.033	1127.0
A_07_5061	1.0	0.0	0.0	0.0364	0.033	1127.0
A_07_5188	1.0	0.0	0.0	0.0546	0.033	1127.0
A_07_5213	1.0	0.0	0.0	0.0728	0.033	1127.0
A_07_5272	1.0	0.0	0.0	-0.091	0.033	1131.0
A_07_5314	1.0	0.0	0.0	-0.0728	0.033	1131.0
A_07_5383	1.0	0.0	0.0	-0.0546	0.033	1131.0
A_07_5439	1.0	0.0	0.0	-0.0364	0.033	1131.0
A_07_5446	1.0	0.0	0.0	-0.0182	0.033	1131.0
A_07_5546	1.0	0.0	0.0	0.0	0.033	1131.0
A_07_5568	1.0	0.0	0.0	0.0182	0.033	1131.0
A_07_5654	1.0	0.0	0.0	0.0364	0.033	1131.0
A_07_5661	1.0	0.0	0.0	0.0546	0.033	1131.0
A_07_5772	1.0	0.0	0.0	0.0728	0.033	1131.0
A_07_5873	1.0	0.0	0.0	-0.091	0.033	1135.0
A_07_5881	1.0	0.0	0.0	-0.0728	0.033	1135.0
A_07_6141	1.0	0.0	0.0	-0.0546	0.033	1135.0
A_07_6180	1.0	0.0	0.0	-0.0364	0.033	1135.0
A_07_6226	1.0	0.0	0.0	-0.0182	0.033	1135.0
A_07_6246	1.0	0.0	0.0	0.0	0.033	1135.0
A_07_6248	1.0	0.0	0.0	0.0182	0.033	1135.0
A_07_6267	1.0	0.0	0.0	0.0364	0.033	1135.0
A_07_6274	1.0	0.0	0.0	0.0546	0.033	1135.0
A_07_6284	1.0	0.0	0.0	0.0728	0.033	1135.0
A_07_6302	1.0	0.0	0.0	-0.091	0.033	1139.0
A_07_6325	1.0	0.0	0.0	-0.0728	0.033	1139.0
A_07_6484	1.0	0.0	0.0	-0.0546	0.033	1139.0
A_07_6512	1.0	0.0	0.0	-0.0364	0.033	1139.0
A_07_6717	1.0	0.0	0.0	-0.0182	0.033	1139.0
A_07_6730	1.0	0.0	0.0	0.0	0.033	1139.0
A_07_6751	1.0	0.0	0.0	0.0182	0.033	1139.0
A_07_6798	1.0	0.0	0.0	0.0364	0.033	1139.0
A_07_6807	1.0	0.0	0.0	0.0546	0.033	1139.0
A_07_6951	1.0	0.0	0.0	0.0728	0.033	1139.0
A_07_7056	1.0	0.0	0.0	-0.091	0.033	1143.0
A_07_7110	1.0	0.0	0.0	-0.0728	0.033	1143.0
A_07_7213	1.0	0.0	0.0	-0.0546	0.033	1143.0
A_07_7222	1.0	0.0	0.0	-0.0364	0.033	1143.0
A_07_7237	1.0	0.0	0.0	-0.0182	0.033	1143.0
A_07_7269	1.0	0.0	0.0	0.0	0.033	1143.0
A_07_7316	1.0	0.0	0.0	0.0182	0.033	1143.0
A_07_7460	1.0	0.0	0.0	0.0364	0.033	1143.0
A_07_7483	1.0	0.0	0.0	0.0546	0.033	1143.0
A_07_7484	1.0	0.0	0.0	0.0728	0.033	1143.0
A_07_7486	1.0	0.0	0.0	-0.091	0.033	1147.0
A_07_7529	1.0	0.0	0.0	-0.0728	0.033	1147.0
A_07_7555	1.0	0.0	0.0	-0.0546	0.033	1147.0
A_07_7622	1.0	0.0	0.0	-0.0364	0.033	1147.0
A_07_7692	1.0	0.0	0.0	-0.0182	0.033	1147.0
A_07_7736	1.0	0.0	0.0	0.0	0.033	1147.0
A_07_7749	1.0	0.0	0.0	0.0182	0.033	1147.0
A_07_7905	1.0	0.0	0.0	0.0364	0.033	1147.0
A_07_7916	1.0	0.0	0.0	0.0546	0.033	1147.0
A_07_7935	1.0	0.0	0.0	0.0728	0.033	1147.0
A_07_7994	1.0	0.0	0.0	-0.091	0.033	1151.0
A_07_8022	1.0	0.0	0.0	-0.0728	0.033	1151.0
A_07_8115	1.0	0.0	0.0	-0.0546	0.033	1151.0
A_07_8138	1.0	0.0	0.0	-0.0364	0.033	1151.0
A_07_8153	1.0	0.0	0.0	-0.0182	0.033	1151.0
A_07_8229	1.0	0.0	0.0	0.0	0.033	1151.0
A_07_8318	1.0	0.0	0.0	0.0182	0.033	1151.0
A_07_8327	1.0	0.0	0.0	0.0364	0.033	1151.0
A_07_8617	1.0	0.0	0.0	0.0546	0.033	1151.0
A_07_8702	1.0	0.0	0.0	0.0728	0.033	1151.0
A_07_8742	1.0	0.0	0.0	-0.091	0.033	1155.0
A_07_8824	1.0	0.0	0.0	-0.0728	0.033	1155.0
A_07_8864	1.0	0.0	0.0	-0.0546	0.033	1155.0
A_07_8903	1.0	0.0	0.0	-0.0364	0.033	1155.0
A_07_8955	1.0	0.0	0.0	-0.0182	0.033	1155.0
A_07_9031	1.0	0.0	0.0	0.0	0.033	1155.0
A_07_9042	1.0	0.0	0.0	0.0182	0.033	1155.0
A_07_9272	1.0	0.0	0.0	0.0364	0.033	1155.0
A_07_9368	1.0	0.0	0.0	0.0546	0.033	1155.0
A_07_9370	1.0	0.0	0.0	0.0728	0.033	1155.0
A_07_9417	1.0	0.0	0.0	-0.091	0.033	1159.0
A_07_9501	1.0	0.0	0.0	-0.0728	0.033	1159.0
A_07_9554	1.0	0.0	0.0	-0.0546	0.033	1159.0
A_07_9616	1.0	0.0	0.0	-0.0364	0.033	1159.0
A_07_9626	1.0	0.0	0.0	-0.0182	0.033	1159.0
A_07_9669	1.0	0.0	0.0	0.0	0.033	1159.0
A_07_9820	1.0	0.0	0.0	0.0182	0.033	1159.0
A_07_9935	1.0	0.0	0.0	0.0364	0.033	1159.0
A_07_9946	1.0	0.0	0.0	0.0546	0.033	1159.0
A_07_9985	1.0	0.0	0.0	0.0728	0.033	1159.0
A_08_0046	1.0	0.0	0.0	-0.091	0.033	1163.0
A_08_0228	1.0	0.0	0.0	-0.0728	0.033	1163.0
A_08_0243	1.0	0.0	0.0	-0.0546	0.033	1163.0
A_08_0258	1.0	0.0	0.0	-0.0364	0.033	1163.0
A_08_0349	1.0	0.0	0.0	-0.0182	0.033	1163.0
A_08_0410	1.0	0.0	0.0	0.0	0.033	1163.0
A_08_0422	1.0	0.0	0.0	0.0182	0.033	1163.0
A_08_0510	1.0	0.0	0.0	0.0364	0.033	1163.0
A_08_0536	1.0	0.0	0.0	0.0546	0.033	1163.0
A_08_0609	1.0	0.0	0.0	0.0728	0.033	1163.0
A_08_0710	1.0	0.0	0.0	-0.091	0.033	1167.0
A_08_0742	1.0	0.0	0.0	-0.0728	0.033	1167.0
A_08_0828	1.0	0.0	0.0	-0.0546	0.033	1167.0
A_08_0858	1.0	0.0	0.0	-0.0364	0.033	1167.0
A_08_0992	1.0	0.0	0.0	-0.0182	0.033	1167.0
A_08_0996	1.0	0.0	0.0	0.0	0.033	1167.0
A_08_1035	1.0	0.0	0.0	0.0182	0.033	1167.0
A_08_1041	1.0	0.0	0.0	0.0364	0.033	1167.0
A_08_1076	1.0	0.0	0.0	0.0546	0.033	1167.0
A_08_1124	1.0	0.0	0.0	0.0728	0.033	1167.0
A_08_1204	1.0	0.0	0.0	-0.091	0.033	1171.0
A_08_1233	1.0	0.0	0.0	-0.0728	0.033	1171.0
A_08_1323	1.0	0.0	0.0	-0.0546	0.033	1171.0
A_08_1476	1.0	0.0	0.0	-0.0364	0.033	1171.0
A_08_1479	1.0	0.0	0.0	-0.0182	0.033	1171.0
A_08_1501	1.0	0.0	0.0	0.0	0.033	1171.0
A_08_1592	1.0	0.0	0.0	0.0182	0.033	1171.0
A_08_1622	1.0	0.0	0.0	0.0364	0.033	1171.0
A_08_1627	1.0	0.0	0.0	0.0546	0.033	1171.0
A_08_1768	1.0	0.0	0.0	0.0728	0.033	1171.0
A_08_1775	1.0	0.0	0.0	-0.091	0.033	1175.0
A_08_1786	1.0	0.0	0.0	-0.0728	0.033	1175.0
A_08_1801	1.0	0.0	0.0	-0.0546	0.033	1175.0
A_08_1862	1.0	0.0	0.0	-0.0364	0.033	1175.0
A_08_1886	1.0	0.0	0.0	-0.0182	0.033	1175.0
A_08_1902	1.0	0.0	0.0	0.0	0.033	1175.0
A_08_1911	1.0	0.0	0.0	0.0182	0.033	1175.0
A_08_2001	1.0	0.0	0.0	0.0364	0.033	1175.0
A_08_2024	1.0	0.0	0.0	0.0546	0.033	1175.0
A_08_2063	1.0	0.0	0.0	0.0728	0.033	1175.0
A_08_2076	1.0	0.0	0.0	-0.091	0.033	1179.0
A_08_2129	1.0	0.0	0.0	-0.0728	0.033	1179.0
A_08_2153	1.0	0.0	0.0	-0.0546	0.033	1179.0
A_08_2159	1.0	0.0	0.0	-0.0364	0.033	1179.0
A_08_2165	1.0	0.0	0.0	-0.0182	0.033	1179.0
A_08_2222	1.0	0.0	0.0	0.0	0.033	1179.0
A_08_2290	1.0	0.0	0.0	0.0182	0.033	1179.0
A_08_2306	1.0	0.0	0.0	0.0364	0.033	1179.0
A_08_2370	1.0	0.0	0.0	0.0546	0.033	1179.0
A_08_2417	1.0	0.0	0.0	0.0728	0.033	1179.0
A_08_2430	1.0	0.0	0.0	-0.091	0.033	1183.0
A_08_2531	1.0	0.0	0.0	-0.0728	0.033	1183.0
A_08_2695	1.0	0.0	0.0	-0.0546	0.033	1183.0
A_08_2854	1.0	0.0	0.0	-0.0364	0.033	1183.0
A_08_2858	1.0	0.0	0.0	-0.0182	0.033	1183.0
A_08_2877	1.0	0.0	0.0	0.0	0.033	1183.0
A_08_3109	1.0	0.0	0.0	0.0182	0.033	1183.0
A_08_3289	1.0	0.0	0.0	0.0364	0.033	1183.0
A_08_3362	1.0	0.0	0.0	0.0546	0.033	1183.0
A_08_3394	1.0	0.0	0.0	0.0728	0.033	1183.0
A_08_3475	1.0	0.0	0.0	-0.091	0.033	1187.0
A_08_3538	1.0	0.0	0.0	-0.0728	0.033	1187.0
A_08_3559	1.0	0.0	0.0	-0.0546	0.033	1187.0
A_08_3626	1.0	0.0	0.0	-0.0364	0.033	1187.0
A_08_3629	1.0	0.0	0.0	-0.0182	0.033	1187.0
A_08_3696	1.0	0.0	0.0	0.0	0.033	1187.0
A_08_3817	1.0	0.0	0.0	0.0182	0.033	1187.0
A_08_3830	1.0	0.0	0.0	0.0364	0.033	1187.0
A_08_3846	1.0	0.0	0.0	0.0546	0.033	1187.0
A_08_3868	1.0	0.0	0.0	0.0728	0.033	1187.0
A_08_3898	1.0	0.0	0.0	-0.091	0.033	1191.0
A_08_3990	1.0	0.0	0.0	-0.0728	0.033	1191.0
A_08_4106	1.0	0.0	0.0	-0.0546	0.033	1191.0
A_08_4210	1.0	0.0	0.0	-0.0364	0.033	1191.0
A_08_4295	1.0	0.0	0.0	-0.0182	0.033	1191.0
A_08_4332	1.0	0.0	0.0	0.0	0.033	1191.0
A_08_4347	1.0	0.0	0.0	0.0182	0.033	1191.0
A_08_4465	1.0	0.0	0.0	0.0364	0.033	1191.0
A_08_4520	1.0	0.0	0.0	0.0546	0.033	1191.0
A_08_4542	1.0	0.0	0.0	0.0728	0.033	1191.0
A_08_4583	1.0	0.0	0.0	-0.091	0.033	1195.0
A_08_4835	1.0	0.0	0.0	-0.0728	0.033	1195.0
A_08_4941	1.0	0.0	0.0	-0.0546	0.033	1195.0
A_08_4951	1.0	0.0	0.0	-0.0364	0.033	1195.0
A_08_4986	1.0	0.0	0.0	-0.0182	0.033	1195.0
A_08_5277	1.0	0.0	0.0	0.0	0.033	1195.0
A_08_5304	1.0	0.0	0.0	0.0182	0.033	1195.0
A_08_5352	1.0	0.0	0.0	0.0364	0.033	1195.0
A_08_5374	1.0	0.0	0.0	0.0546	0.033	1195.0
A_08_5383	1.0	0.0	0.0	0.0728	0.033	1195.0
A_08_5464	1.0	0.0	0.0	-0.091	0.033	1199.0
A_08_5549	1.0	0.0	0.0	-0.0728	0.033	1199.0
A_08_5869	1.0	0.0	0.0	-0.0546	0.033	1199.0
A_08_5876	1.0	0.0	0.0	-0.0364	0.033	1199.0
A_08_5931	1.0	0.0	0.0	-0.0182	0.033	1199.0
A_08_5942	1.0	0.0	0.0	0.0	0.033	1199.0
A_08_5977	1.0	0.0	0.0	0.0182	0.033	1199.0
A_08_5992	1.0	0.0	0.0	0.0364	0.033	1199.0
A_08_5994	1.0	0.0	0.0	0.0546	0.033	1199.0
A_08_6018	1.0	0.0	0.0	0.0728	0.033	1199.0
A_08_6038	1.0	0.0	0.0	-0.091	0.033	1203.0
A_08_6070	1.0	0.0	0.0	-0.0728	0.033	1203.0
A_08_6078	1.0	0.0	0.0	-0.0546	0.033	1203.0
A_08_6086	1.0	0.0	0.0	-0.0364	0.033	1203.0
A_08_6242	1.0	0.0	0.0	-0.0182	0.033	1203.0
A_08_6367	1.0	0.0	0.0	0.0	0.033	1203.0
A_08_6464	1.0	0.0	0.0	0.0182	0.033	1203.0
A_08_6511	1.0	0.0	0.0	0.0364	0.033	1203.0
A_08_6523	1.0	0.0	0.0	0.0546	0.033	1203.0
A_08_6580	1.0	0.0	0.0	0.0728	0.033	1203.0
A_08_6686	1.0	0.0	0.0	-0.091	0.033	1207.0
A_08_6689	1.0	0.0	0.0	-0.0728	0.033	1207.0
A_08_6797	1.0	0.0	0.0	-0.0546	0.033	1207.0
A_08_6807	1.0	0.0	0.0	-0.0364	0.033	1207.0
A_08_6866	1.0	0.0	0.0	-0.0182	0.033	1207.0
A_08_6897	1.0	0.0	0.0	0.0	0.033	1207.0
A_08_6984	1.0	0.0	0.0	0.0182	0.033	1207.0
A_08_7264	1.0	0.0	0.0	0.0364	0.033	1207.0
A_08_7267	1.0	0.0	0.0	0.0546	0.033	1207.0
A_08_7285	1.0	0.0	0.0	0.0728	0.033	1207.0
A_08_7344	1.0	0.0	0.0	-0.091	0.033	1211.0
A_08_7405	1.0	0.0	0.0	-0.0728	0.033	1211.0
A_08_7432	1.0	0.0	0.0	-0.0546	0.033	1211.0
A_08_7450	1.0	0.0	0.0	-0.0364	0.033	1211.0
A_08_7451	1.0	0.0	0.0	-0.0182	0.033	1211.0
A_08_7504	1.0	0.0	0.0	0.0	0.033	1211.0
A_08_7606	1.0	0.0	0.0	0.0182	0.033	1211.0
A_08_7673	1.0	0.0	0.0	0.0364	0.033	1211.0
A_08_7724	1.0	0.0	0.0	0.0546	0.033	1211.0
A_08_7802	1.0	0.0	0.0	0.0728	0.033	1211.0
A_08_7847	1.0	0.0	0.0	-0.091	0.033	1215.0
A_08_7894	1.0	0.0	0.0	-0.0728	0.033	1215.0
A_08_8017	1.0	0.0	0.0	-0.0546	0.033	1215.0
A_08_8032	1.0	0.0	0.0	-0.0364	0.033	1215.0
A_08_8071	1.0	0.0	0.0	-0.0182	0.033	1215.0
A_08_8221	1.0	0.0	0.0	0.0	0.033	1215.0
A_08_8254	1.0	0.0	0.0	0.0182	0.033	1215.0
A_08_8408	1.0	0.0	0.0	0.0364	0.033	1215.0
A_08_8543	1.0	0.0	0.0	0.0546	0.033	1215.0
A_08_8619	1.0	0.0	0.0	0.0728	0.033	1215.0
A_08_8697	1.0	0.0	0.0	-0.091	0.033	1219.0
A_08_8791	1.0	0.0	0.0	-0.0728	0.033	1219.0
A_08_8807	1.0	0.0	0.0	-0.0546	0.033	1219.0
A_08_8837	1.0	0.0	0.0	-0.0364	0.033	1219.0
